epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,358.069,1.16945,0.89001,1.06374,0.17342,0.17811,0.14101,0.05697,2.53917,3.94268,2.08289,0.000340214,0.000340214,0.000340214
188,359.998,1.2005,0.94204,1.09109,0.20986,0.18329,0.16819,0.0609,2.55403,3.98766,2.10121,0.000339801,0.000339801,0.000339801
189,361.944,1.14588,0.86227,1.04379,0.25321,0.19145,0.17018,0.0735,2.50676,3.97513,2.06795,0.000339388,0.000339388,0.000339388
190,363.849,1.16498,0.86145,1.06868,0.21063,0.22909,0.1545,0.07603,2.51116,3.9274,2.07991,0.000338975,0.000338975,0.000338975
191,365.757,1.15811,0.88264,1.06112,0.37104,0.13076,0.14483,0.07056,2.53501,3.92356,2.08026,0.000338562,0.000338562,0.000338562
192,367.712,1.14246,0.82763,1.04582,0.18935,0.18086,0.16875,0.08335,2.5076,3.94955,2.02946,0.000338149,0.000338149,0.000338149
193,369.607,1.10792,0.85861,1.05724,0.21716,0.22456,0.16479,0.06366,2.53313,3.92801,2.04818,0.000337737,0.000337737,0.000337737
194,371.526,1.13047,0.87143,1.04056,0.23326,0.20209,0.1576,0.05852,2.56176,3.91596,2.06141,0.000337324,0.000337324,0.000337324
195,373.484,1.13714,0.86489,1.04643,0.13385,0.17532,0.13936,0.05562,2.59979,3.90179,2.10248,0.000336911,0.000336911,0.000336911
196,375.387,1.20427,0.87127,1.05082,0.20954,0.16867,0.14873,0.06464,2.62683,3.88885,2.03802,0.000336498,0.000336498,0.000336498
197,377.287,1.13658,0.86263,1.05958,0.21051,0.18758,0.15123,0.07009,2.60339,3.92326,2.05116,0.000336085,0.000336085,0.000336085
198,379.196,1.19511,0.88028,1.04794,0.38994,0.20195,0.1887,0.07571,2.56363,3.89956,2.01879,0.000335672,0.000335672,0.000335672
199,381.115,1.18197,0.88771,1.06207,0.26314,0.18769,0.14457,0.07153,2.53671,3.98619,2.0749,0.00033526,0.00033526,0.00033526
200,383.024,1.1602,0.85947,1.06176,0.19117,0.18687,0.14282,0.07264,2.49623,3.94517,2.03818,0.000334847,0.000334847,0.000334847
201,385.015,1.13134,0.845,1.0454,0.20143,0.19076,0.15166,0.07284,2.49415,3.99023,2.02731,0.000334434,0.000334434,0.000334434
202,386.975,1.15895,0.87269,1.03881,0.28059,0.16932,0.12954,0.06145,2.51004,4.007,2.02988,0.000334021,0.000334021,0.000334021
203,388.92,1.12704,0.84071,1.06151,0.22714,0.16464,0.14302,0.07116,2.5544,3.96365,2.04752,0.000333608,0.000333608,0.000333608
204,390.922,1.13462,0.88536,1.05393,0.26074,0.20762,0.16014,0.07235,2.53258,3.96915,2.04938,0.000333196,0.000333196,0.000333196
205,392.847,1.16512,0.85955,1.05912,0.36989,0.15731,0.16464,0.06912,2.5398,3.91365,2.08047,0.000332783,0.000332783,0.000332783
206,394.859,1.11911,0.8563,1.05088,0.34784,0.15751,0.16718,0.06432,2.59294,3.86974,2.15534,0.00033237,0.00033237,0.00033237
207,396.792,1.13228,0.94061,1.0855,0.15706,0.22127,0.16202,0.07435,2.55943,3.85423,2.15142,0.000331957,0.000331957,0.000331957
208,398.784,1.10666,0.80761,1.02002,0.28616,0.15468,0.16692,0.0656,2.56684,3.91935,2.112,0.000331544,0.000331544,0.000331544
209,400.726,1.13733,0.8634,1.07655,0.2087,0.13015,0.14724,0.0575,2.60089,3.87829,2.16824,0.000331131,0.000331131,0.000331131
210,402.663,1.1261,0.80072,1.01578,0.1422,0.15563,0.14743,0.05857,2.60989,3.88325,2.20919,0.000330719,0.000330719,0.000330719
211,404.563,1.11939,0.83932,1.0385,0.25895,0.12759,0.14981,0.06058,2.60976,4.09629,2.22347,0.000330306,0.000330306,0.000330306
212,406.48,1.07252,0.79553,1.03023,0.49661,0.11264,0.14495,0.05513,2.59831,4.12608,2.21072,0.000329893,0.000329893,0.000329893
213,408.396,1.07203,0.80026,1.02859,0.26542,0.17561,0.14575,0.05679,2.57865,4.21098,2.17847,0.00032948,0.00032948,0.00032948
214,410.291,1.10549,0.81947,1.02964,0.45026,0.11552,0.15767,0.06431,2.5374,4.22726,2.14641,0.000329067,0.000329067,0.000329067
215,412.215,1.05919,0.8072,1.02018,0.28164,0.18565,0.16547,0.07348,2.55381,4.1151,2.14516,0.000328654,0.000328654,0.000328654
216,414.152,1.08841,0.79075,1.02282,0.21658,0.16356,0.15644,0.06439,2.56123,4.01458,2.1402,0.000328242,0.000328242,0.000328242
217,416.081,1.10682,0.78644,1.00885,0.27454,0.16343,0.17888,0.08292,2.54478,4.07823,2.13645,0.000327829,0.000327829,0.000327829
218,418.01,1.06886,0.7899,1.01442,0.34309,0.15854,0.17846,0.08107,2.52888,4.13831,2.13481,0.000327416,0.000327416,0.000327416
219,419.914,1.07131,0.79108,1.02048,0.35989,0.16184,0.15599,0.07063,2.52165,4.27392,2.14206,0.000327003,0.000327003,0.000327003
220,421.851,1.10661,0.8385,1.03241,0.19953,0.21256,0.18551,0.07209,2.52631,4.33336,2.16007,0.00032659,0.00032659,0.00032659
221,423.796,1.14427,0.84645,1.03146,0.24136,0.13682,0.14082,0.05646,2.53667,4.23931,2.1232,0.000326177,0.000326177,0.000326177
222,425.739,1.11987,0.80012,1.03459,0.19361,0.17613,0.14499,0.06119,2.54211,4.15967,2.15131,0.000325765,0.000325765,0.000325765
223,427.683,1.1025,0.80695,1.01428,0.16446,0.14116,0.12465,0.0583,2.57184,4.14447,2.181,0.000325352,0.000325352,0.000325352
224,429.621,1.02777,0.76077,1.00907,0.22522,0.11718,0.12231,0.05367,2.55554,4.15153,2.16498,0.000324939,0.000324939,0.000324939
225,431.555,1.03967,0.7533,0.98844,0.22226,0.12987,0.11102,0.04983,2.57367,4.23703,2.15959,0.000324526,0.000324526,0.000324526
226,433.483,1.13373,0.80125,1.03106,0.2201,0.12939,0.11358,0.04806,2.54016,4.19212,2.14032,0.000324113,0.000324113,0.000324113
227,435.454,1.16067,0.80561,1.05522,0.106,0.15971,0.11672,0.0521,2.55024,4.12282,2.16789,0.0003237,0.0003237,0.0003237
228,437.34,1.06173,0.79563,1.01606,0.12679,0.20165,0.13035,0.0533,2.55997,4.1552,2.19081,0.000323288,0.000323288,0.000323288
229,439.259,1.07761,0.78199,1.03373,0.29602,0.16651,0.13816,0.05694,2.51924,4.1578,2.12268,0.000322875,0.000322875,0.000322875
230,441.254,1.02842,0.74957,0.99654,0.23811,0.1508,0.12278,0.05198,2.5441,4.10112,2.11859,0.000322462,0.000322462,0.000322462
231,443.264,1.0993,0.80823,1.05127,0.17689,0.14085,0.12137,0.05555,2.54274,4.09807,2.1472,0.000322049,0.000322049,0.000322049
232,445.208,1.09188,0.77702,1.00558,0.15904,0.12308,0.1082,0.04705,2.57847,4.15074,2.19254,0.000321636,0.000321636,0.000321636
233,447.138,1.09061,0.83488,1.02099,0.3574,0.14299,0.12373,0.04612,2.55266,4.06582,2.16013,0.000321223,0.000321223,0.000321223
234,449.119,1.03656,0.77028,1.02099,0.23646,0.15438,0.13333,0.05143,2.56344,4.0454,2.18099,0.000320811,0.000320811,0.000320811
235,451.111,1.09877,0.7841,1.0153,0.14564,0.21709,0.13311,0.05278,2.54529,4.13052,2.12834,0.000320398,0.000320398,0.000320398
236,453.077,1.10928,0.8125,1.01681,0.14493,0.19128,0.12383,0.05058,2.52877,4.16348,2.0887,0.000319985,0.000319985,0.000319985
237,455.093,1.07028,0.76788,1.00671,0.13007,0.15683,0.11678,0.04986,2.53004,4.01394,2.09086,0.000319572,0.000319572,0.000319572
238,457.012,1.08303,0.77788,1.01949,0.19562,0.18014,0.13068,0.04885,2.57289,3.99635,2.1292,0.000319159,0.000319159,0.000319159
239,458.967,1.02851,0.7379,0.99044,0.24327,0.14198,0.12994,0.05698,2.56094,4.0146,2.145,0.000318746,0.000318746,0.000318746
240,460.923,1.04304,0.76823,1.03137,0.3729,0.16103,0.14586,0.06249,2.5639,3.96979,2.14432,0.000318334,0.000318334,0.000318334
241,462.886,1.08435,0.81172,1.05297,0.14024,0.17054,0.14699,0.06089,2.56442,3.98501,2.17226,0.000317921,0.000317921,0.000317921
242,464.917,1.04802,0.75723,0.99681,0.19734,0.21726,0.14451,0.05708,2.59469,3.95413,2.21238,0.000317508,0.000317508,0.000317508
243,466.83,1.04878,0.76688,1.02579,0.27487,0.18344,0.13462,0.06189,2.59639,3.99274,2.2169,0.000317095,0.000317095,0.000317095
