epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,354.484,1.13889,0.89836,1.04239,0.32975,0.11788,0.15311,0.05969,2.5527,3.73186,2.02555,0.000161045,0.000161045,0.000161045
188,356.375,1.14549,0.90999,1.06048,0.34831,0.12474,0.15883,0.06203,2.52965,3.71037,2.04085,0.000159669,0.000159669,0.000159669
189,358.244,1.10795,0.8601,1.02868,0.40934,0.13191,0.16493,0.06225,2.53899,3.70704,2.08121,0.000158293,0.000158293,0.000158293
190,360.113,1.09173,0.86333,1.04077,0.31182,0.15069,0.1558,0.06178,2.5582,3.72299,2.11377,0.000156917,0.000156917,0.000156917
191,362.017,1.11707,0.89398,1.05089,0.16865,0.18655,0.15565,0.06469,2.51216,3.75539,2.08607,0.000155541,0.000155541,0.000155541
192,363.913,1.08669,0.82529,1.01921,0.31034,0.15805,0.14843,0.06629,2.51024,3.78671,2.06689,0.000154165,0.000154165,0.000154165
193,365.795,1.06344,0.87091,1.03383,0.31224,0.15696,0.15955,0.06843,2.53466,3.90586,2.10734,0.000152789,0.000152789,0.000152789
194,367.664,1.09349,0.86992,1.02041,0.31854,0.16761,0.15074,0.06663,2.51607,3.92274,2.07225,0.000151413,0.000151413,0.000151413
195,369.555,1.10843,0.88336,1.03274,0.25928,0.17534,0.14913,0.0634,2.56275,3.8863,2.11048,0.000150037,0.000150037,0.000150037
196,371.454,1.16437,0.87732,1.03131,0.24397,0.17337,0.15121,0.05969,2.56811,3.82163,2.1346,0.00014866,0.00014866,0.00014866
197,373.379,1.05711,0.86154,1.0234,0.43025,0.12904,0.15483,0.05938,2.64183,3.83872,2.17955,0.000147284,0.000147284,0.000147284
198,375.287,1.09063,0.84575,1.01647,0.23005,0.14453,0.13066,0.05809,2.61356,3.91008,2.14817,0.000145908,0.000145908,0.000145908
199,377.169,1.06491,0.87392,1.01804,0.24398,0.16883,0.1357,0.06044,2.55941,3.96358,2.09462,0.000144532,0.000144532,0.000144532
200,379.079,1.07704,0.84713,1.01839,0.65109,0.08734,0.12187,0.05539,2.53663,3.9256,2.06032,0.000143156,0.000143156,0.000143156
201,380.944,1.06229,0.83409,1.01156,0.38842,0.09524,0.11018,0.05179,2.53452,3.87164,2.05753,0.00014178,0.00014178,0.00014178
202,382.82,1.11194,0.84632,1.01424,0.52574,0.11541,0.11794,0.05133,2.53704,3.8347,2.05794,0.000140404,0.000140404,0.000140404
203,384.842,1.08703,0.85291,1.04398,0.30208,0.14071,0.14064,0.05966,2.5346,3.86008,2.04229,0.000139028,0.000139028,0.000139028
204,386.734,1.08524,0.85875,1.0262,0.50539,0.11213,0.14508,0.05952,2.56015,3.8603,2.03453,0.000137652,0.000137652,0.000137652
205,388.663,1.14418,0.86111,1.03988,0.44237,0.12837,0.15063,0.06326,2.58823,3.82851,2.08466,0.000136276,0.000136276,0.000136276
206,390.572,1.05517,0.81933,1.01952,0.47613,0.11805,0.15105,0.06299,2.58737,3.77908,2.11092,0.000134899,0.000134899,0.000134899
207,392.471,1.05412,0.92966,1.03797,0.25388,0.16661,0.15076,0.06301,2.58224,3.77659,2.10652,0.000133523,0.000133523,0.000133523
208,394.382,1.08751,0.81914,1.00542,0.41351,0.12483,0.13961,0.05939,2.57468,3.81061,2.11303,0.000132147,0.000132147,0.000132147
209,396.285,1.0738,0.8563,1.03974,0.24355,0.15127,0.14013,0.06362,2.58078,3.80268,2.12055,0.000130771,0.000130771,0.000130771
210,398.148,1.09133,0.80224,1.00241,0.24898,0.13708,0.14963,0.06817,2.59198,3.75391,2.13671,0.000129395,0.000129395,0.000129395
211,400.081,1.04902,0.81946,1.00088,0.33053,0.1222,0.149,0.06193,2.57785,3.77114,2.1279,0.000128019,0.000128019,0.000128019
